deltaTime(s);Time(s);Roll(rad);Pitch(rad);Yaw(rad);RollSpeed(rad/s);PitchSpeed(rad/s);YawSpeed(rad/s) 
0.27620983;296.70039535;-0.03438234;-0.06627896;-0.68364656;0.04011484;0.04726714;-0.24388577 
0.25587702;296.95627236;-0.03525363;-0.08920829;-0.75047445;0.02854828;-0.18594016;-0.19467367 
0.23013639;297.18640876;-0.07921336;-0.11420900;-0.77238697;-0.06744809;-0.00851531;-0.01316218 
0.23228455;297.41869330;-0.07947129;-0.09816425;-0.79687184;0.03991865;0.10869663;-0.15704110 
0.25039101;297.66908431;-0.07295170;-0.10480289;-0.84592015;-0.05571029;0.08295591;-0.25120550 
0.24450302;297.91358733;-0.04109288;-0.11530773;-0.89845169;0.16938290;-0.06187599;-0.20468935 
0.24996591;298.16355324;-0.02925197;-0.11016856;-0.95386004;0.10395919;-0.03162511;-0.15223791 
0.25000882;298.41356206;0.00526525;-0.14090745;-0.97297859;-0.03194885;-0.09430455;-0.03883193 
0.28051257;298.69407463;-0.00638764;-0.12600061;-0.97635520;-0.08918747;0.10999787;-0.06237861 
0.22475839;298.91883302;0.02109568;-0.10368780;-0.96896714;0.07010707;0.09653585;0.13190645 
0.23974586;299.15857887;0.01635935;-0.10741546;-0.93971854;0.01833196;-0.12556642;0.12963733 
0.25491095;299.41348982;0.04611615;-0.14366883;-0.92391700;0.09094946;-0.03346333;0.03645818 
0.25341105;299.66690087;0.05244202;-0.14341421;-0.92238414;-0.00508764;0.10664586;-0.05285017 
0.24660420;299.91350508;0.04608670;-0.13256706;-0.92728204;0.07915798;-0.02689102;-0.01275200 
0.24999475;300.16349983;0.03617028;-0.12239117;-0.93974203;-0.06257282;0.03385023;-0.09302673 
0.25375247;300.41725230;0.01040284;-0.11031592;-0.95602566;-0.00291950;0.06271153;-0.05490506 
0.25039697;300.66764927;0.02540545;-0.12817502;-0.96501440;-0.01242831;-0.06367790;-0.00796784 
0.24862385;300.91627312;0.01043055;-0.10953730;-0.95180553;-0.00019875;0.02202536;0.06111066 
0.24709225;301.16336536;0.01189146;-0.08568244;-0.93904561;0.02449314;-0.00570726;0.06320864 
0.25414920;301.41751456;0.01812492;-0.11154297;-0.93047798;0.01065554;-0.10041823;0.03007722 
0.24793983;301.66545439;0.01272290;-0.11393783;-0.91399527;-0.01467182;0.04524310;0.09129993 
0.24792576;301.91338015;-0.00066775;-0.10429017;-0.91062039;-0.05677170;0.05427822;-0.03353364 
0.24821019;302.16159034;0.01644689;-0.12100435;-0.93148541;-0.07002076;-0.13564509;-0.09738708 
0.26883602;302.43042636;0.02352052;-0.13158324;-0.95534635;0.08105526;0.00290676;-0.06846995 
0.23786783;302.66829419;0.01372785;-0.12695216;-0.96676904;-0.18542685;0.01644040;-0.04580384 
0.25888252;302.92717671;0.02342875;-0.12059502;-0.96711189;0.11191832;-0.03498395;0.02905788 
0.23602390;303.16320062;0.02725401;-0.12358868;-0.95572466;-0.02768035;0.06649911;0.01761020 
0.26036358;303.42356420;0.01408575;-0.11018894;-0.94580650;-0.32683635;0.04853699;-0.01019218 
0.23970652;303.66327071;-0.02946476;-0.10493340;-0.95930654;-0.04098624;-0.04118241;-0.04703358 
0.25520158;303.91847229;-0.01850664;-0.11697806;-0.97182542;0.07194544;0.01558767;-0.05308121 
0.25842643;304.17689872;-0.02065801;-0.11489490;-0.97876579;-0.14140578;-0.03494848;-0.05266011 
0.24127722;304.41817594;0.00449107;-0.12387129;-1.00262094;0.39422718;0.04642958;-0.08790357 
0.24510264;304.66327858;0.02586006;-0.11852244;-1.02375507;-0.31869888;-0.05917818;-0.09707082 
0.25488806;304.91816664;-0.01667320;-0.09288733;-1.01678634;0.03933131;0.18560280;0.13842893 
0.25511599;305.17328262;0.00728643;-0.06964419;-0.98423272;0.05716022;-0.00996080;0.10553591 
0.24483681;305.41811943;0.03960652;-0.08634931;-0.96891284;0.20081268;-0.09537671;0.05855437 
0.25509071;305.67321014;0.03414527;-0.09324520;-0.96675003;-0.01317753;0.13324931;-0.03526160 
0.24491811;305.91812825;0.01884941;-0.09752432;-0.97978520;-0.07250996;0.04341508;-0.04333283 
0.25515461;306.17328286;-0.00856962;-0.09221710;-0.98929650;-0.02590269;0.08316268;-0.04677086 
0.25493622;306.42821908;-0.00146785;-0.09786972;-0.99587756;0.06814370;-0.04933799;-0.00933000 
0.25011778;306.67833686;0.01313292;-0.08982334;-1.00156271;0.20931803;0.28543460;-0.05181072 
0.24500322;306.92334008;-0.00300382;-0.05640078;-1.02028394;0.04834678;-0.10417847;-0.04243005 
0.24764872;307.17098880;-0.00327930;-0.10289624;-1.01472676;0.13127029;-0.16832170;0.05530723 
0.24397802;307.41496682;-0.00771432;-0.11319762;-0.99988627;-0.03802437;-0.06459180;0.09422359 
0.25296330;307.66793013;0.00491348;-0.13613062;-0.97524214;0.11056644;-0.04047061;0.08925152 
0.24008131;307.90801144;0.00840681;-0.14218883;-0.96352118;0.04520204;0.01717426;0.00520230 
0.25824642;308.16625786;-0.00127652;-0.10876607;-0.98127377;-0.00647686;0.50242329;-0.10573538 
0.25693059;308.42318845;-0.00445456;-0.13784426;-1.00761878;0.13895361;-0.41558102;-0.11938705 
0.24495506;308.66814351;-0.00848381;-0.12967385;-1.02141893;-0.23270786;0.01058685;-0.01471856 
0.24823284;308.91637635;-0.02401731;-0.07130057;-1.01645529;0.00102824;0.24303673;0.08503167 
0.25732660;309.17370296;-0.00899657;-0.07791454;-1.00307119;0.09817367;-0.05019067;0.07804438 
0.24481034;309.41851330;-0.02313367;-0.04307351;-0.99309427;-0.24773584;0.40061861;0.04358667 
0.24314404;309.66165733;0.02238071;-0.03971229;-0.97455990;0.07741430;-0.03377390;0.03332371 
0.25500727;309.91666460;0.01585787;-0.04408607;-0.98808742;-0.04558807;0.01188012;-0.11334918 
0.24812818;310.16479278;0.01045709;-0.05179167;-1.02272332;-0.00429232;-0.00568280;-0.13154249 
0.24901414;310.41380692;0.01331489;-0.04157731;-1.04884589;0.04694968;0.10752548;-0.08841193 
0.24818420;310.66199112;0.01263316;-0.01607553;-1.05271566;0.07397498;0.07917809;0.03041570 
0.25317478;310.91516590;-0.00201697;-0.02101040;-1.03607905;-0.05804513;-0.13618898;0.08395936 
0.25250077;311.16766667;-0.01671694;-0.09894713;-1.00697255;-0.02269690;-0.08446050;0.14669627 
0.24825239;311.41591907;-0.00663825;-0.09880064;-0.97580218;0.11015483;-0.10632983;0.11681783 
0.24301624;311.65893531;-0.01587938;-0.11679608;-0.94730759;-0.15168814;0.14879425;0.14191782 
0.25340152;311.91233683;-0.01946797;-0.11972221;-0.91322136;0.04655784;0.03472220;0.10447711 
0.25038195;312.16271877;-0.02294681;-0.13878077;-0.89554203;0.01110108;0.07355072;0.04768987 
0.23838806;312.40110683;-0.03469074;-0.12390535;-0.90670127;-0.09394169;-0.18058300;-0.15725717 
0.26346850;312.66457534;-0.03021380;-0.12522866;-0.93902379;-0.01283570;0.05648728;-0.09458578 
0.24989843;312.91447377;-0.02854503;-0.12390866;-0.95909673;0.12833503;-0.03389966;-0.09822113 
0.24799132;313.16246510;-0.00884818;-0.13345073;-0.97241163;0.13061298;-0.04709778;-0.01733216 
0.25351453;313.41597962;0.00453302;-0.12172018;-0.95982069;0.02379515;0.06711571;0.06804643 
0.25016856;313.66614819;-0.00656767;-0.11422379;-0.94798505;-0.09011330;0.00245134;0.03383774 
0.23979568;313.90594387;-0.01634677;-0.10883010;-0.94399792;0.01923814;0.09970432;0.02186670 
0.27041698;314.17636085;0.02917441;-0.11301922;-0.94341755;0.22440983;-0.12283202;-0.07335794 
0.23308229;314.40944314;0.01149490;-0.11261086;-0.97371823;-0.31672353;0.03806925;-0.13063435 
0.25369978;314.66314292;-0.03345480;-0.09995617;-1.00289941;0.04488640;0.00682250;-0.09531518 
0.27370882;314.93685174;-0.00678861;-0.11962802;-0.99919409;0.25010353;-0.14650634;0.22049715 
0.22938585;315.16623759;0.01610655;-0.13619296;-0.86537802;-0.03821466;0.13476665;0.77892357 
0.24447036;315.41070795;-0.02953121;-0.06197163;-0.60312098;-0.19459398;0.31511191;1.21921492 
0.25010037;315.66080832;-0.08543860;-0.06417336;-0.27081722;-0.27285767;-0.21718343;1.37069237 
0.25413322;315.91494155;-0.10952524;-0.04335214;0.04160864;0.20159526;-0.08058208;1.04836857 
0.24602437;316.16096592;-0.07796246;-0.06155565;0.21455164;0.01450398;-0.06093296;0.36930680 
0.26039338;316.42135930;-0.13787116;0.00510320;0.23739314;-0.24678828;0.31467676;0.04041591 
0.25511837;316.67647767;-0.11413009;-0.04132050;0.21917285;0.14473337;-0.63968647;-0.19811702 
0.24266934;316.91914701;-0.08586680;-0.16413192;0.16115993;-0.03855284;-0.15958686;-0.27705428 
0.24317575;317.16232276;-0.09995707;-0.14646783;0.09146002;-0.35347739;0.07593866;-0.27564013 
0.24887633;317.41119909;-0.10471320;-0.16951931;0.03189338;0.07352412;-0.08709597;-0.25559896 
0.26015639;317.67135549;-0.10685375;-0.18088026;-0.02063271;-0.04978006;-0.17797415;-0.20243485 
0.23468351;317.90603900;-0.11821731;-0.22039747;-0.05457791;-0.06825113;-0.07836814;-0.09626371 
0.25872588;318.16476488;-0.12311423;-0.22997527;-0.06160414;0.01289334;0.08767799;0.00846687 
0.25133061;318.41609550;-0.13352571;-0.25478345;-0.05874890;0.06089543;-0.25196943;-0.02202975 
0.24832153;318.66441703;-0.13494958;-0.27091330;-0.06835475;-0.15955569;0.09478740;-0.03932806 
0.25670624;318.92112327;-0.13882889;-0.28075129;-0.08535556;0.17221111;-0.11341526;-0.09654693 
0.25015306;319.17127633;-0.08437090;-0.29111126;-0.10680600;0.06862386;0.17063744;-0.05114687 
0.24975753;319.42103386;-0.08669478;-0.22865659;-0.10157719;0.03821081;0.35889387;0.11938678 
0.25028920;319.67132306;-0.08750963;-0.13658518;-0.09401843;0.09651314;0.24988016;-0.01857279 
0.24311614;319.91443920;-0.09784012;-0.07918413;-0.09793472;-0.01748404;0.07482859;-0.01753343 
0.26173306;320.17617226;-0.08820908;-0.15159376;-0.12598331;0.20807788;-0.47903579;-0.20125365 
0.23481059;320.41098285;-0.08879678;-0.21489587;-0.16055688;-0.20078915;0.27763271;-0.08712906 
0.25001621;320.66099906;-0.17474602;-0.12554835;-0.18995774;-0.80937427;0.05235915;-0.07757818 
0.25500154;320.91600060;-0.21238425;-0.04829145;-0.21641228;0.76217973;0.30031326;-0.10412364 
0.26008391;321.17608452;-0.13316163;-0.00376036;-0.22485495;0.15353210;-0.07963948;0.06831774 
0.24488425;321.42096877;-0.12167440;0.01807401;-0.19368525;0.09894553;0.27846798;0.15381308 
0.23997283;321.66094160;-0.10440993;0.03787648;-0.15279745;0.04643886;-0.74256313;0.09707990 
0.27368546;321.93462706;-0.10054503;-0.05021484;-0.11980513;-0.13654841;-0.13898894;0.11739670 
0.23638439;322.17101145;-0.08970761;-0.16375130;-0.10429621;0.37990364;0.06124626;-0.03466842 
0.23969221;322.41070366;-0.11658726;-0.04983437;-0.11416579;-0.24696814;0.59263676;0.02377662 
0.27637911;322.68708277;-0.11988555;-0.02983715;-0.12601651;0.06182368;-0.15010682;-0.04872112 
0.25539994;322.94248271;-0.11045269;-0.05631818;-0.13328049;0.02785876;-0.11643064;-0.06544629 
0.25062346;323.19310617;-0.10851917;-0.06170310;-0.13649453;-0.02199659;0.21395060;0.06393051 
0.24555135;323.43865752;-0.15595786;-0.08019865;-0.12844752;0.04105037;-0.49330074;-0.03630573 
0.23003721;323.66869473;-0.13300425;-0.15501745;-0.15077336;0.10423102;0.07693037;-0.08095492 
0.25061226;323.91930699;-0.11758164;-0.20143144;-0.15876153;0.18310082;0.41692650;-0.00540921 
0.24559546;324.16490245;-0.14621013;-0.09672435;-0.14897893;0.17296083;0.00202443;0.10143394 
0.25616789;324.42107034;-0.11735958;-0.10220049;-0.12603551;0.08811084;0.09596033;0.08387742 
0.24990869;324.67097902;-0.10410361;-0.08185472;-0.10635428;0.10220325;-0.03817522;0.08467229 
0.24005032;324.91102934;-0.10613611;-0.08741471;-0.07894029;-0.09127466;0.06439909;0.15517406 
0.25348854;325.16451788;-0.13904260;0.06864759;-0.04601007;-0.12323842;0.73453194;0.21767609 
0.24864101;325.41315889;-0.13666634;0.04776843;-0.02566794;0.18415637;-0.52897948;-0.00525090 
0.25252628;325.66568518;-0.11386559;-0.00591925;-0.02700844;-0.08485757;-0.06922339;-0.06041373 
0.24831915;325.91400433;-0.11984447;-0.00682799;-0.03771315;-0.12347957;-0.08883239;-0.02518530 
0.24875927;326.16276360;-0.11782099;-0.03407315;-0.04848696;0.16995181;-0.10408080;-0.09448116 
0.24308634;326.40584993;-0.11057033;-0.04391372;-0.05818656;-0.09621754;0.02069738;0.00605366 
0.26842046;326.67427039;-0.15527365;-0.09759371;-0.06451957;-0.04830185;-0.30292439;-0.10214516 
0.25569820;326.92996860;-0.15497880;-0.10170001;-0.08673858;-0.01935661;0.00296244;-0.04388297 
0.24066281;327.17063141;-0.13970688;-0.11640202;-0.09681240;-0.06012278;0.31183428;-0.00626007 
0.24065065;327.41128206;-0.12957504;-0.08132213;-0.09796889;0.08221642;0.02909864;0.03963959 
0.25020838;327.66149044;-0.13090780;-0.08669350;-0.08942968;-0.00191104;-0.05640742;0.04261285 
0.28615642;327.94764686;-0.11054090;-0.09484685;-0.08245086;0.12692915;0.00268112;0.01671160 
0.22485828;328.17250514;-0.13477458;-0.09964922;-0.07506603;-0.29487014;-0.03592630;0.04331931 
0.24041200;328.41291714;-0.18002552;-0.08670163;-0.06165952;0.29419109;-0.07868531;0.05089895 
0.26066685;328.67358398;-0.12094472;-0.09738603;-0.05108432;0.10950698;0.02154281;0.02313458 
0.25070858;328.92429256;-0.10838572;-0.09958033;-0.05629836;-0.04040073;-0.05838107;-0.04032397 
0.25575686;329.18004942;-0.10861954;-0.09420991;-0.06129196;0.04100652;-0.01551098;0.01762519 
0.23036766;329.41041708;-0.09324701;-0.08303841;-0.04985022;0.10298886;0.10435870;0.06523658 
0.26014471;329.67056179;-0.11089467;-0.04365574;-0.03423436;-0.06911842;-0.01043997;0.03023968 
0.25083041;329.92139220;-0.07930291;-0.07071805;-0.04090123;0.08128019;0.01336800;-0.04890250 
0.25100970;330.17240191;-0.09586523;-0.07300534;-0.05493940;-0.10999688;-0.06854337;-0.04925943 
0.27195406;330.44435596;-0.08997651;-0.09134357;-0.06644654;0.05807763;-0.00391680;-0.05599516 
0.24591756;330.69027352;-0.09796134;-0.08479781;-0.07229380;0.01694402;0.03071848;-0.01385846 
0.24076748;330.93104100;-0.09942558;-0.08733892;-0.07788564;0.09933359;0.01417799;-0.02364773 
0.24553871;331.17657971;-0.09707700;-0.08959145;-0.08227417;0.08036084;-0.02233749;-0.00669611 
0.24589682;331.42247653;-0.08019508;-0.09433398;-0.07900511;0.00830570;-0.00922293;0.04671828 
0.23965311;331.66212964;-0.09553066;-0.08094653;-0.07256369;-0.08417933;0.02192003;0.00878178 
0.24850202;331.91063166;-0.08599289;-0.09261392;-0.07270414;0.05479334;-0.13273580;-0.04931506 
0.25950098;332.17013264;-0.12621611;-0.09926225;-0.07144205;-0.27175510;-0.03903745;0.05453638 
0.24020433;332.41033697;-0.10311707;-0.06557030;-0.05371755;0.04550190;0.00400161;0.06502637 
0.26525521;332.67559218;-0.10404091;-0.05382090;-0.05841245;-0.12815209;0.01143173;-0.11341093 
0.23977041;332.91536260;-0.10101900;-0.04071929;-0.13291043;0.11756932;0.14462240;-0.49421656 
0.25480700;333.17016959;-0.07414104;-0.07612450;-0.28789291;0.20689586;-0.24236929;-0.61532456 
0.24348593;333.41365552;-0.03597859;-0.10998010;-0.42330134;-0.07613903;-0.01276504;-0.39737245 
0.25649691;333.67015243;-0.05506394;-0.11115462;-0.49728975;-0.11363726;0.10875376;-0.19964817 
0.24992967;333.92008209;-0.03924473;-0.09583556;-0.55850059;0.15286075;-0.01510410;-0.30032617 
0.24021125;334.16029334;-0.02726535;-0.12340028;-0.63117802;-0.06155429;-0.10979144;-0.29612333 
0.24972534;334.41001868;-0.02602103;-0.15986140;-0.67999643;-0.02233511;-0.12452842;-0.11650488 
0.25499010;334.66500878;-0.01962447;-0.20871532;-0.69196606;0.05154873;-0.03236803;0.03451719 
0.24825811;334.91326690;-0.00335585;-0.22101016;-0.66153175;0.11628899;0.01297845;0.13481385 
0.25679517;335.17006207;-0.01722212;-0.21036924;-0.62927341;-0.03170682;-0.01257118;0.09903987 
0.24995375;335.42001581;-0.04376257;-0.16552721;-0.62243432;0.15062281;0.28457513;-0.01387262 
0.24994302;335.66995883;-0.04340941;-0.09269551;-0.65608722;-0.03340711;0.08894982;-0.15054518 
0.23980927;335.90976810;-0.07808375;-0.07614720;-0.69672728;-0.30293134;0.02707721;-0.26726708 
0.24999452;336.15976262;-0.09967923;-0.10281712;-0.80010682;0.09423086;-0.55433732;-0.45103064 
0.24819970;336.40796232;-0.01713420;-0.24088870;-0.88221854;0.03933519;-0.11066988;-0.24475615 
0.26205063;336.67001295;-0.03165815;-0.16766214;-0.91792983;-0.13841613;0.48044923;-0.05277183 
0.25496888;336.92498183;-0.05063264;-0.11349516;-0.92883712;-0.09663045;0.28545460;0.01659978 
0.23489165;337.15987349;-0.05043248;-0.11880525;-0.91879892;0.20296200;-0.15614954;0.00309580 
0.24982691;337.40970039;-0.00626910;-0.10357767;-0.91997993;0.01974053;0.27589300;0.02307020 
0.25350809;337.66320848;0.00483009;-0.06947403;-0.89899850;0.10624475;-0.04783401;0.09868169 
0.24828410;337.91149259;-0.02640854;-0.03256655;-0.89628077;-0.14968395;0.14824599;-0.02876485 
0.25350666;338.16499925;-0.01068116;-0.06229781;-0.90979612;0.01018469;-0.17871158;0.02814572 
0.24970675;338.41470599;-0.04229356;-0.08585078;-0.87629223;-0.23806162;0.07598133;0.19307904 
0.24808717;338.66279316;-0.03407387;-0.15943573;-0.82338369;0.23001911;-0.29741374;0.20296268 
0.24833298;338.91112614;-0.00897620;-0.17976624;-0.78208488;0.05775115;0.16910906;0.09111907 
0.24859905;339.15972519;-0.03095377;-0.12036680;-0.77385026;0.03552788;-0.29207915;-0.08753344 
0.26539350;339.42511868;0.00886631;-0.19501196;-0.80315787;0.01622122;-0.35012841;-0.12603647 
0.23825598;339.66337466;-0.00798577;-0.25360346;-0.82780027;-0.07345023;-0.11755402;-0.01895685 
0.24829316;339.91166782;-0.00834374;-0.25152314;-0.81795150;0.07226688;0.01445954;0.06159179 
0.25844717;340.17011499;-0.00751428;-0.23955990;-0.80545485;-0.12536757;0.11402482;0.00547705 
0.24046302;340.41057801;-0.03138513;-0.15594842;-0.81061673;-0.02538985;0.49397445;0.01754012 
0.25030231;340.66088033;-0.01834317;-0.13232915;-0.79499048;0.00265198;0.06302711;0.06975336 
0.24983931;340.91071963;0.01219515;-0.07303172;-0.76313078;0.18840012;0.04618753;0.13390884 
0.25317335;341.16389298;0.02593991;-0.04816859;-0.73975086;0.07887083;0.27429280;0.03539494 
0.25188088;341.41577387;0.06015707;-0.02534802;-0.73543394;0.11476392;-0.06483875;-0.09143891 
0.24879622;341.66457009;0.06938893;-0.02200143;-0.77820015;-0.10280003;0.11773600;-0.21958256 
0.25659251;341.92116261;0.04595619;-0.02952521;-0.83147627;0.03448180;-0.17649235;-0.20292006 
0.25464249;342.17580509;0.01480266;-0.02842393;-0.85842776;-0.33749738;0.06427468;-0.00008934 
0.24500418;342.42080927;-0.02757769;-0.01364947;-0.84009320;-0.23447627;0.10479933;0.13261455 
0.24502492;342.66583419;-0.05937539;-0.04906978;-0.79101449;-0.17923495;-0.02113192;0.24555101 
0.25491309;342.92074728;-0.10234144;-0.03063313;-0.72281653;-0.15071362;0.03885729;0.28918308 
0.25021577;343.17096305;-0.11524696;0.00820519;-0.67989641;-0.03466727;0.31398624;0.20294918 
0.24481010;343.41577315;-0.11041684;0.01145803;-0.64734721;0.16256453;-0.02232825;0.07630450 
0.25507689;343.67085004;-0.08422124;-0.02779824;-0.64993322;0.03945771;0.11210221;-0.08259428 
0.24296665;343.91381669;-0.07112910;0.02773086;-0.65986937;0.10781043;-0.04637630;0.00311181 
0.24806881;344.16188550;-0.07992715;0.05960698;-0.65644550;-0.28465897;0.00720924;0.00218591 
0.25364304;344.41552854;-0.07189163;0.07743729;-0.65190530;0.19223934;-0.02006229;0.06558374 
0.24510264;344.66063118;-0.05428056;0.02998142;-0.66652834;-0.25438207;0.22066963;-0.10745514 
0.25491643;344.91554761;-0.08115019;0.02465640;-0.69591677;0.11883070;-0.19345188;-0.14557043 
0.24543595;345.16098356;-0.07887749;-0.00797581;-0.71674210;0.20023425;-0.06733010;-0.06566154 
0.25350547;345.41448903;-0.10353248;0.00337844;-0.74501097;-0.32241395;0.29065946;-0.17580143 
0.24305582;345.65754485;-0.14814544;0.05872346;-0.77925271;-0.01013322;0.45724675;-0.14049990 
0.25862098;345.91616583;-0.11406059;0.01341997;-0.80062121;-0.15032002;-0.76420885;-0.01838233 
0.24808979;346.16425562;-0.16002195;-0.12626684;-0.76904482;-0.03067452;-0.36951315;0.10589550 
0.24915457;346.41341019;-0.08788848;-0.19293675;-0.72957003;0.31633648;-0.15193054;0.12168010 
0.25491834;346.66832852;-0.05939602;-0.16532010;-0.69293326;-0.00573986;0.20096281;0.18069310 
0.24017048;346.90849900;-0.06800360;-0.10101491;-0.65033054;-0.04769870;0.25524217;0.17823167 
0.25349927;347.16199827;-0.06791141;-0.14111626;-0.62342513;0.00873906;-0.14612491;0.01512685 
0.24844599;347.41044426;-0.07436077;-0.14062445;-0.63167524;-0.05085868;0.02354067;-0.06050209 
0.25825620;347.66870046;-0.06749938;-0.11271542;-0.64801073;-0.05321487;0.22616176;-0.00450166 
0.24164438;347.91034484;-0.09613034;-0.05399442;-0.65863210;0.10501458;0.08013549;-0.02803825 
0.26255536;348.17290020;-0.05350747;-0.11580318;-0.66872019;0.05659558;0.10339604;-0.05237902 
0.24247360;348.41537380;-0.08537696;-0.06546871;-0.67399442;-0.03297858;-0.19368164;0.01129435 
0.24302602;348.65839982;-0.05911851;-0.10260583;-0.66714835;-0.04346139;0.04539643;-0.00362716 
0.25187516;348.91027498;-0.10677093;-0.07588334;-0.67835683;0.14011171;-0.11877313;-0.08745617 
0.27043748;349.18071246;-0.07119287;-0.10904855;-0.69896346;-0.04570849;-0.04380758;-0.05968209 
0.23342037;349.41413283;-0.09481253;-0.11464494;-0.70114708;-0.03567780;-0.13698170;0.00972396 
0.25849652;349.67262936;-0.08504234;-0.15003532;-0.68997312;-0.04390334;0.02321485;0.07872537 
0.24771762;349.92034698;-0.10517185;-0.12623233;-0.66908264;0.05165881;-0.00469069;0.07900470 
0.24342752;350.16377449;-0.11676423;-0.10565006;-0.64925635;-0.10244419;0.09805888;0.08970015 
0.24117088;350.40494537;-0.11169678;-0.11345094;-0.63888878;0.09047304;-0.05374921;0.00216366 
0.26022625;350.66517162;-0.09676095;-0.11130410;-0.63914192;0.07707672;0.11170072;-0.00115797 
0.24989676;350.91506839;-0.10665049;-0.10637098;-0.64688462;0.02321680;0.01635224;-0.05508513 
0.24520874;351.16027713;-0.07976694;-0.09549000;-0.67543691;0.19210824;0.36708441;-0.10364727 
0.24977112;351.41004825;-0.04068131;-0.08264996;-0.70075959;0.18188347;-0.02427177;-0.12051082 
0.25364304;351.66369128;-0.03662052;-0.06016137;-0.72782856;0.00773985;-0.37716943;-0.13909769 
0.25647879;351.92017007;-0.02251728;-0.03844489;-0.75349331;-0.07769272;-0.05824972;-0.06707738 
0.24007154;352.16024160;-0.03517397;-0.00337377;-0.75274199;-0.13927074;0.01441198;0.08251473 
0.24983072;352.41007233;-0.01905589;-0.04728615;-0.73732096;0.01608055;-0.15720987;0.01345870 
0.25332403;352.66339636;-0.03076191;-0.04731546;-0.71991217;-0.00775629;0.06937138;0.09267273 
0.25205827;352.91545463;-0.03118520;-0.06572346;-0.69943285;-0.11307091;-0.19727868;0.06213732 
0.24492979;353.16038442;-0.05914219;-0.07746825;-0.69415134;-0.02349626;0.04276187;-0.01856750 
0.26021004;353.42059445;-0.03963730;-0.09006750;-0.72167063;0.02967773;-0.06091300;-0.11264500 
0.24485350;353.66544795;-0.02837654;-0.11392993;-0.71785229;-0.02103088;-0.04544176;0.09742139 
0.24312973;353.90857768;-0.03785514;-0.02206250;-0.70637470;0.02676925;0.50647289;0.05518856 
0.26335263;354.17193031;-0.02182151;0.04320938;-0.70768690;-0.01195279;0.12292465;-0.01495043 
0.23582387;354.40775418;-0.00164525;0.04452730;-0.70760739;0.09558880;0.02309512;0.04425924 
0.25329280;354.66104698;-0.01601910;0.03848830;-0.68492329;-0.15833412;-0.13751449;0.09055634 
0.25178719;354.91283417;-0.04167074;0.04527874;-0.66963762;-0.01467017;0.04405254;0.08762763 
0.24475694;355.15759110;-0.04019579;0.04726160;-0.63991183;0.08872920;0.01631816;0.17599422 
0.26536775;355.42295885;-0.03496113;0.03468079;-0.62758499;-0.03966305;0.07454339;0.01713457 
0.23449993;355.65745878;-0.03051070;0.04233154;-0.59611702;0.14150707;-0.26219824;0.12957145 
0.25019360;355.90765238;-0.04139486;0.04094457;-0.56231266;-0.10593450;0.10151963;0.12828888 
0.25211358;356.15976596;-0.10704098;0.04644289;-0.55714399;0.03524347;-0.11286546;-0.09416084 
0.25351405;356.41328001;-0.07246227;0.00911394;-0.60614729;0.03121861;-0.14605242;-0.23232901 
0.24883509;356.66211510;-0.02127436;-0.00856675;-0.64755630;0.29574716;-0.02638786;-0.13398597 
0.24773431;356.90984941;-0.02754202;0.01869730;-0.65908331;-0.17170915;0.16649008;0.03711394 
0.26319265;357.17304206;-0.06451726;0.04672553;-0.65005809;0.05725520;0.07231938;0.06357057 
0.23914099;357.41218305;0.01890871;0.02216089;-0.62540334;1.30646229;-0.48734272;0.09213164 
0.25768447;357.66986752;0.01435336;-0.09200048;-0.63258672;-0.79956925;0.34831470;-0.04046027 
0.23973060;357.90959811;-0.08371880;0.06392215;-0.65214896;0.00466140;0.42450240;-0.05811880 
0.24737048;358.15696859;-0.03576541;0.09177553;-0.67542261;0.36509091;0.00048091;-0.03591976 
0.25262713;358.40959573;-0.03913238;-0.03426447;-0.71265167;-0.76752687;-0.67491442;-0.25729883 
0.25327349;358.66286922;-0.05173326;0.08687095;-0.74557424;-0.19097996;0.16263005;0.06795834 
0.25698543;358.91985464;-0.13905385;0.11942257;-0.70013893;-0.43372250;0.14575550;0.26428178 
0.25022554;359.17008018;-0.15097745;0.09005734;-0.63195008;0.06539154;-0.24193610;0.22344887 
0.31636190;359.48644209;-0.11686537;0.04459608;-0.58101434;0.02773782;-0.11946858;0.12326792 
0.27056170;359.75700378;-0.09224731;0.02682884;-0.57626390;0.21203439;-0.13032639;-0.10521021 
0.23997307;359.99697685;-0.14289302;-0.01486769;-0.60017359;-0.44483587;-0.21132101;-0.02031084 
0.27583981;360.27281666;-0.04929943;-0.08647057;-0.58877134;0.34443647;-0.37234408;0.06463300 
0.29130340;360.56412005;-0.03694793;-0.13397633;-0.54409784;-0.09139504;-0.01306547;0.17950863 
0.24531722;360.80943727;-0.04448251;-0.17356132;-0.51052797;0.00802023;-0.10156421;0.05592444 
0.23005414;361.03949142;-0.02747612;-0.15603675;-0.50932497;-0.08114657;0.19123666;0.00936703 
0.28587294;361.32536435;-0.02863317;-0.13212402;-0.51834154;0.04002831;-0.01557375;-0.11742289 
0.26603627;361.59140062;-0.07094349;-0.15240023;-0.53792518;-0.56876093;-0.11473151;-0.06683909 
0.28580642;361.87720704;-0.21590684;-0.11689205;-0.54491299;-0.34219041;0.13387091;-0.00958459 
0.23037910;362.10758615;-0.21581137;-0.15504932;-0.57624888;-0.16616023;0.08771787;-0.19664145 
